year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Freiburg,Slovak_Republic,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Freiburg,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,Bulgaria,Europe,EU_2,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,Germany,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,Portugal,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,Romania,Europe,EU_2,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,Hungary,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Solothurn,USA,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Germany,Europe,EU_17,12
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,France,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,7
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Italy,Europe,EU_17,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Netherlands,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Spain,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Hungary,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,Rare,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,USA,America,third_countries,4
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Bulgaria,Europe,EU_2,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Italy,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Poland,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Portugal,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Spain,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Slovak_Republic,Europe,EU_8,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Rare,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Basel_Country,Rare,Rare,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Schaffhausen,Germany,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Schaffhausen,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Schaffhausen,USA,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Rare,Rare,Europe,Rare,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Bulgaria,Europe,EU_2,9
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Germany,Europe,EU_17,11
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,France,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Italy,Europe,EU_17,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Austria,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Poland,Europe,EU_8,7
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Portugal,Europe,EU_17,6
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Romania,Europe,EU_2,4
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Spain,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Hungary,Europe,EU_8,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Slovak_Republic,Europe,EU_8,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,Rare,8
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Bulgaria,Europe,EU_2,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Germany,Europe,EU_17,8
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,France,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Italy,Europe,EU_17,21
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Poland,Europe,EU_8,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Portugal,Europe,EU_17,28
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Romania,Europe,EU_2,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Spain,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Hungary,Europe,EU_8,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Slovak_Republic,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Rare,Europe,Rare,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Grisons,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Bulgaria,Europe,EU_2,8
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Germany,Europe,EU_17,16
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,France,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Italy,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Austria,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Poland,Europe,EU_8,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Portugal,Europe,EU_17,4
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Romania,Europe,EU_2,14
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Hungary,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Slovak_Republic,Europe,EU_8,4
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Europe,Rare,4
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,America,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,USA,America,third_countries,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Bulgaria,Europe,EU_2,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Germany,Europe,EU_17,8
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Austria,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Portugal,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Romania,Europe,EU_2,6
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Hungary,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Slovak_Republic,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Czech_Republic,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,Rare,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Italy,Europe,EU_17,6
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Austria,Europe,EU_17,18
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Portugal,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Rare,Europe,third_countries,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Tessin,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Bulgaria,Europe,EU_2,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,France,Europe,EU_17,7
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Italy,Europe,EU_17,5
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Poland,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Portugal,Europe,EU_17,16
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Romania,Europe,EU_2,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Spain,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Europe,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,America,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,USA,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Waadt,Rare,Rare,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Bulgaria,Europe,EU_2,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Germany,Europe,EU_17,8
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,France,Europe,EU_17,6
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Italy,Europe,EU_17,22
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Austria,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Portugal,Europe,EU_17,45
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Romania,Europe,EU_2,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Spain,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Slovak_Republic,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Rare,Europe,Rare,15
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_8,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Rare,Europe,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,USA,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Wallis,Rare,Asia,third_countries,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Neuenburg,France,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Neuenburg,Italy,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Neuenburg,Portugal,Europe,EU_17,3
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Neuenburg,Romania,Europe,EU_2,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Neuenburg,Spain,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,France,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Rare,Europe,EU_17,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Italy,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Portugal,Europe,EU_17,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Romania,Europe,EU_2,2
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Slovak_Republic,Europe,EU_8,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,USA,America,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Rare,Asia,third_countries,1
2019,permanent,short_resident_L_12_month,industry_craft_sector,male,Genf,Rare,Asia,third_countries,1
